,exchange,datetime,ask_size,ask,bid,bid_size,spread,mid_price,vwap,levels
85,bigone,2023-04-25T05:18:58.640Z,995.76417,92198.48,90423.85,340.63289,1774.6299999999999,1823.485,1840.5152,50
86,bigone,2023-04-25T05:19:00.019Z,995.76417,92198.40000000001,90423.85,340.63289,1774.55,1823.485,1840.5148,50
87,bigone,2023-04-25T05:19:01.389Z,995.76417,92198.36,90423.85,340.63289,1774.51,1823.485,1840.5146,50
88,bigone,2023-04-25T05:19:02.753Z,995.76417,92198.31999999999,90423.85,340.63289,1774.47,1823.485,1840.5144,50
89,bigone,2023-04-25T05:19:04.136Z,995.76417,92198.24,90423.85,340.63289,1774.3899999999999,1823.485,1840.514,50
90,bigone,2023-04-25T05:19:05.502Z,995.76417,92198.2,90423.85,340.63289,1774.35,1823.485,1840.5139,50
91,bigone,2023-04-25T05:19:06.929Z,995.76417,92198.15999999999,90423.85,340.63289,1774.31,1823.485,1840.5137,50
92,bigone,2023-04-25T05:19:08.303Z,995.76417,92198.08,90423.85,340.63289,1774.23,1823.485,1840.5133,50
93,bigone,2023-04-25T05:19:09.690Z,995.76417,92198.04,90423.85,340.63289,1774.19,1823.485,1840.5131,50
94,bigone,2023-04-25T05:19:11.075Z,995.7641700000001,92197.98,90423.85,340.63289,1774.1299999999999,1823.485,1840.5128,50
95,bigone,2023-04-25T05:19:12.439Z,995.76417,92197.92,90423.85,340.63289,1774.07,1823.485,1840.5125,50
96,bigone,2023-04-25T05:19:13.819Z,995.76417,92197.87999999999,90423.85,340.63289,1774.03,1823.485,1840.5123,50
97,bigone,2023-04-25T05:19:15.202Z,1031.33417,92231.31999999999,90424.47,340.63289,1806.85,1823.845,1841.1191,50
98,bigone,2023-04-25T05:19:16.597Z,995.76417,92199.72,90424.47,340.63289,1775.25,1823.845,1840.5122,50
99,bigone,2023-04-25T05:19:17.971Z,995.76417,92199.68000000001,90424.47,340.63289,1775.21,1823.845,1840.512,50
100,bigone,2023-04-25T05:19:19.339Z,995.76417,92199.59999999999,90424.47,340.63289,1775.13,1823.845,1840.5116,50
101,bigone,2023-04-25T05:19:20.704Z,995.76417,92199.56,90424.47,340.63289,1775.09,1823.845,1840.5114,50
102,bigone,2023-04-25T05:19:22.066Z,1028.0041700000002,92231.18999999999,90424.47,340.63289,1806.7200000000003,1823.845,1841.1502,50
103,bigone,2023-04-25T05:19:23.433Z,995.76417,92199.44,90424.47,340.63289,1774.9699999999998,1823.845,1840.5108,50
104,bigone,2023-04-25T05:19:24.801Z,995.76417,92199.40000000001,90424.47,340.63289,1774.9299999999998,1823.845,1840.5107,50
105,bigone,2023-04-25T05:19:26.227Z,995.76417,92199.31999999999,90424.47,340.63289,1774.85,1823.845,1840.5103,50
106,bigone,2023-04-25T05:19:27.605Z,995.7641700000001,92199.26,90424.19,340.63289,1775.0699999999997,1823.775,1840.5099,50
107,bigone,2023-04-25T05:19:28.960Z,995.76417,92199.2,90424.19,340.63289,1775.0099999999998,1823.775,1840.5096,50
108,bigone,2023-04-25T05:19:30.343Z,995.76417,92199.12000000001,90424.19,340.63289,1774.9299999999998,1823.775,1840.5092,50
109,bigone,2023-04-25T05:19:31.699Z,995.76417,92199.08,90424.19,340.63289,1774.8899999999999,1823.775,1840.509,50
